game_id,run_id,timestamp,language,n_rounds_known,max_rounds,played_rounds,agent1_name,agent1_llm,agent1_personality,agent1_noise_rate,agent1_total_score,agent1_cooperation_rate,agent1_defection_rate,agent1_flipped_count,agent1_flipped_rounds,agent1_strategies,agent1_intended_strategies,agent2_name,agent2_llm,agent2_personality,agent2_noise_rate,agent2_total_score,agent2_cooperation_rate,agent2_defection_rate,agent2_flipped_count,agent2_flipped_rounds,agent2_strategies,agent2_intended_strategies,time_checker_accuracy,rule_checker_accuracy,aggregation_checker_accuracy,llm_name,noise_level,original_game_id
gpt-oss-20b__noise05__game_49,50,2026-02-12T10:03:13.763799,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,228,0.0667,0.9333,1,10,"C,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,228,0.0667,0.9333,2,"4,5","T,T,T,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9286,0.0,gpt-oss-20b,5,game_49
gpt-oss-20b__noise05__game_48,49,2026-02-12T10:03:44.462749,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,224,0.1333,0.8667,3,"3,19,27","C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,C,T,T,T","C,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,214,0.1,0.9,3,"2,9,23","C,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T","C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9737,0.9762,0.0,gpt-oss-20b,5,game_48
gpt-oss-20b__noise05__game_51,52,2026-02-12T10:03:58.418638,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,234,0.0333,0.9667,1,13,"T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,234,0.0333,0.9667,1,16,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9737,0.9524,0.1389,gpt-oss-20b,5,game_51
gpt-oss-20b__noise05__game_50,51,2026-02-12T10:07:53.438039,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,176,0.1333,0.8667,2,"5,8","T,T,T,T,C,T,T,C,T,T,T,T,T,C,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,226,0.3,0.7,2,"19,22","C,T,T,T,T,T,T,T,T,T,T,T,T,C,C,T,T,C,C,T,T,C,T,T,C,T,C,T,T,C","C,T,T,T,T,T,T,T,T,T,T,T,T,C,C,T,T,C,T,T,T,T,T,T,C,T,C,T,T,C",1.0,0.9762,0.0,gpt-oss-20b,5,game_50
gpt-oss-20b__noise05__game_53,54,2026-02-12T10:10:14.095262,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,228,0.0667,0.9333,1,25,"T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T","T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,228,0.0667,0.9333,2,"15,30","T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9524,0.0556,gpt-oss-20b,5,game_53
gpt-oss-20b__noise05__game_52,53,2026-02-12T10:10:55.174571,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,228,0.0667,0.9333,1,16,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,228,0.0667,0.9333,2,"18,27","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,C,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9286,0.0833,gpt-oss-20b,5,game_52
gpt-oss-20b__noise05__game_55,56,2026-02-12T10:13:49.113558,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,226,0.0333,0.9667,1,5,"T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,236,0.0667,0.9333,1,19,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,C,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T",1.0,0.9762,0.1111,gpt-oss-20b,5,game_55
gpt-oss-20b__noise05__game_54,55,2026-02-12T10:14:57.849173,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,186,0.0333,0.9667,1,11,"T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,246,0.2333,0.7667,0,,"C,T,C,C,T,C,T,T,T,T,T,T,T,C,T,C,T,T,C,T,T,T,T,T,T,T,T,T,T,T","C,T,C,C,T,C,T,T,T,T,T,T,T,C,T,C,T,T,C,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9524,0.0556,gpt-oss-20b,5,game_54
gpt-oss-20b__noise05__game_57,58,2026-02-12T10:17:46.574646,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,220,0.0667,0.9333,3,"1,12,19","T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,230,0.1,0.9,3,"3,25,30","T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,C","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.8333,0.0278,gpt-oss-20b,5,game_57
gpt-oss-20b__noise05__game_56,57,2026-02-12T10:19:19.311889,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,224,0.1333,0.8667,3,"17,18,21","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,C,T,T,C,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,214,0.1,0.9,3,"6,19,25","T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,C,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9762,0.0278,gpt-oss-20b,5,game_56
gpt-oss-20b__noise05__game_58,59,2026-02-12T10:19:37.621966,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,220,0.0667,0.9333,2,"19,27","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,C,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,230,0.1,0.9,2,"17,28","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,C,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9524,0.0556,gpt-oss-20b,5,game_58
gpt-oss-20b__noise05__game_59,60,2026-02-12T10:19:55.226209,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,244,0.0667,0.9333,2,"1,26","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,224,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9524,0.1667,gpt-oss-20b,5,game_59
gpt-oss-20b__noise05__game_63,64,2026-02-12T10:25:03.783278,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,242,0.0333,0.9667,1,24,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,232,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9868,0.9524,0.2778,gpt-oss-20b,5,game_63
gpt-oss-20b__noise05__game_62,63,2026-02-12T10:25:46.761452,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,218,0.0333,0.9667,1,24,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,238,0.1,0.9,2,"6,17","C,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9286,0.1111,gpt-oss-20b,5,game_62
gpt-oss-20b__noise05__game_60,61,2026-02-12T10:26:01.426753,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,234,0.1667,0.8333,4,"12,15,16,19","C,T,T,T,T,T,T,T,T,T,T,C,T,T,C,C,T,T,C,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,204,0.0667,0.9333,2,"1,18","T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T","C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9048,0.0,gpt-oss-20b,5,game_60
gpt-oss-20b__noise05__game_61,62,2026-02-12T10:27:44.297594,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,248,0.1333,0.8667,1,28,"C,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,C,T,T","C,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,208,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9048,0.1667,gpt-oss-20b,5,game_61
gpt-oss-20b__noise05__game_65,66,2026-02-12T10:32:24.204212,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,224,0.1333,0.8667,2,"14,28","C,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,C,T,T,T,T,T,T,T,C,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,214,0.1,0.9,3,"5,17,28","T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,C,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9524,0.0,gpt-oss-20b,5,game_65
gpt-oss-20b__noise05__game_66,67,2026-02-12T10:32:42.578718,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,228,0.0667,0.9333,2,"10,23","T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,228,0.0667,0.9333,1,30,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,C",0.9868,0.9762,0.0278,gpt-oss-20b,5,game_66
gpt-oss-20b__noise05__game_67,68,2026-02-12T10:33:00.453878,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,236,0.0667,0.9333,2,"24,25","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,C,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,226,0.0333,0.9667,1,17,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9762,0.25,gpt-oss-20b,5,game_67
gpt-oss-20b__noise05__game_64,65,2026-02-12T10:34:41.699567,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,194,0.0333,0.9667,1,2,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,244,0.2,0.8,3,"7,15,26","T,C,C,T,T,T,C,T,T,T,T,T,T,T,C,T,C,T,T,T,T,T,T,T,T,C,T,T,T,T","T,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9048,0.0,gpt-oss-20b,5,game_64
gpt-oss-20b__noise05__game_68,69,2026-02-12T10:38:24.169958,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,240,0.0,1.0,1,1,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9048,0.3056,gpt-oss-20b,5,game_68
gpt-oss-20b__noise05__game_69,70,2026-02-12T10:38:28.430582,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,228,0.0667,0.9333,0,,"C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,228,0.0667,0.9333,2,"12,20","T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.0556,gpt-oss-20b,5,game_69
gpt-oss-20b__noise05__game_70,71,2026-02-12T10:40:30.894900,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,222,0.1,0.9,3,"18,19,24","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,C,T,T,T,T,C,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,222,0.1,0.9,0,,"C,T,T,T,T,C,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,C,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9286,0.1111,gpt-oss-20b,5,game_70
gpt-oss-20b__noise05__game_71,72,2026-02-12T10:41:10.980504,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,234,0.0333,0.9667,0,,"T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,234,0.0333,0.9667,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T",1.0,0.9048,0.1389,gpt-oss-20b,5,game_71
gpt-oss-20b__noise05__game_73,74,2026-02-12T10:43:56.417185,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,242,0.0333,0.9667,1,20,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,232,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9524,0.25,gpt-oss-20b,5,game_73
gpt-oss-20b__noise05__game_75,76,2026-02-12T10:45:34.553597,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,232,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,242,0.0333,0.9667,1,24,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9286,0.2222,gpt-oss-20b,5,game_75
gpt-oss-20b__noise05__game_74,75,2026-02-12T10:48:17.786994,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,204,0.0667,0.9333,2,"10,25","T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,234,0.1667,0.8333,2,"6,18","C,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,C,C,T,T,T,T,C,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,C,T,T,T,T,T,T",1.0,0.9524,0.0,gpt-oss-20b,5,game_74
gpt-oss-20b__noise05__game_72,73,2026-02-12T10:49:16.362634,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,202,0.0333,0.9667,0,,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,242,0.1667,0.8333,2,"20,27","T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,C,T,T,T,T,C,T,C,T,T,T","T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,C,T,T,T,T,T",1.0,0.9762,0.0,gpt-oss-20b,5,game_72
gpt-oss-20b__noise05__game_77,78,2026-02-12T10:51:18.146957,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,244,0.0667,0.9333,0,,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T",agent2,VLLMGptOss20B,égoïste,0.05,224,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",0.9868,0.9286,0.1389,gpt-oss-20b,5,game_77
gpt-oss-20b__noise05__game_76,77,2026-02-12T10:52:46.958816,fr,True,30,30,agent1,VLLMGptOss20B,coopératif,0.05,178,0.1667,0.8333,1,3,"C,C,T,C,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,C,C,C,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,218,0.3,0.7,3,"2,21,27","C,T,C,C,C,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,C,T,T,C","C,C,C,C,C,C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C",1.0,0.9286,0.0,gpt-oss-20b,5,game_76
gpt-oss-20b__noise05__game_78,79,2026-02-12T10:54:36.589269,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,228,0.0667,0.9333,2,"18,28","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,C,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,coopératif,0.05,228,0.0667,0.9333,2,"4,9","T,T,T,C,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9286,0.0556,gpt-oss-20b,5,game_78
gpt-oss-20b__noise05__game_79,80,2026-02-12T10:55:06.001159,fr,True,30,30,agent1,VLLMGptOss20B,égoïste,0.05,228,0.0667,0.9333,2,"7,19","T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMGptOss20B,égoïste,0.05,228,0.0667,0.9333,2,"12,26","T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T,T,T,T,T,T,T,T,T,T,C,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,0.9762,0.1111,gpt-oss-20b,5,game_79
gpt-oss-20b__noise05__game_80,81,2026-02-12T10:58:09.327660,ar,True,30,30,agent1,VLLMGptOss20B,متعاون,0.05,236,0.0667,0.9333,1,28,"ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,ت,خ,خ","ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",agent2,VLLMGptOss20B,متعاون,0.05,226,0.0333,0.9667,1,5,"خ,خ,خ,خ,ت,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ","خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ,خ",1.0,0.9762,0.0,gpt-oss-20b,5,game_80
